,url,brand,title,price,description,colour
23,https://www.asos.com/asos-maternity/asos-design-maternity-ridley-high-waisted-skinny-jeans-in-blackened-blue-wash-with-under-the-bump-waistband/prd/12013872?clr=blue&colourWayId=16464557&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Maternity Ridley high waisted skinny jeans in blackened blue wash with under the bump waistband,SGD$50.37,"    <li><span style=""background-color: initial;"">Part of our repsonsible edit</span></li><li><span style=""background-color: initial;"">High rise</span></li><li><span style=""background-color: initial;"">Under-the-bump waistband</span></li><li><span style=""background-color: initial;"">Functional pockets</span></li><li><span style=""background-color: initial;"">Cropped length</span></li>    <li><span style=""background-color: initial;"">Skinny fit</span></li><li><span style=""background-color: initial;"">Designed to fit through all stages of pregnancy</span></li>",Blue
24,https://www.asos.com/new-look-petite/new-look-petite-ripped-skinny-jeans-in-blue/prd/12575090?clr=blue&colourWayId=16467141&SearchQuery=&cid=3630,New Look,New Look Petite ripped skinny jeans in blue,SGD$28.77,"    <li>For today, tomorrow and every day after</li><li>High-rise waist</li>    <li><span style=""background-color: initial;"">Concealed fly&nbsp;</span></li><li><span style=""background-color: initial;"">Functional pockets</span></li>    <li>Distressed details</li><li>Skinny fit</li><li>Cut very closely from hips to hem</li>",Blue
25,https://www.asos.com/asos-design/asos-design-balloon-leg-boyfriend-jeans-in-metallic-silver/prd/12923342?clr=silver&colourWayId=16525253&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Balloon leg boyfriend jeans in metallic silver,SGD$68.37,"    <li><span style=""background-color: initial;"">Part of our responsible edit</span></li><li><span style=""background-color: initial;"">High-rise waist</span></li><li><span style=""background-color: initial;"">Concealed fly</span></li><li><span style=""background-color: initial;"">Functional pockets</span></li><li><span style=""background-color: initial;"">Balloon leg</span></li><li>Relaxed boyfriend fit</li><li>A little looser and comfier than your standard jeans</li>",Silver
26,https://www.asos.com/asos-curve/asos-design-curve-super-high-waisted-slim-leg-jeans-coated-black-croc/prd/13392258?clr=black&colourWayId=16477529&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Curve Super high waisted slim leg jeans coated black croc,SGD$71.96,"    <li>Coming soon to your Saved Items</li><li>High-rise waist</li><li>Concealed fly</li><li>Functional pockets</li><li>Slim fit</li><li>A close cut, regular on the waist</li>",Black
27,https://www.asos.com/collusion/collusion-x001-skinny-jeans-in-mid-wash-blue/prd/10295000?clr=mid-wash-blue&colourWayId=16279981&SearchQuery=&cid=3630,COLLUSION,COLLUSION x001 skinny jeans in mid wash blue,SGD$26.99,"    <li>For today, tomorrow and every day after</li><li>High-rise waist</li><li>Mid-wash finish</li><li>Concealed fly</li><li>Five-pocket styling</li><li>Skinny fit</li><li>Cut closely from hips to hem</li>",Mid wash blue
28,https://www.asos.com/cheap-monday/cheap-monday-organic-cotton-high-waisted-spray-on-skinny-jeans/prd/12053407?clr=eclipse&colourWayId=16358517&SearchQuery=&cid=3630,Cheap Monday,Cheap Monday organic cotton high waisted spray on skinny jeans,SGD$62.97,    <li>They're long-term relationship material</li><li>High rise</li>    <li>Concealed fly with button closure</li>    <li>Functional pockets</li><li>Branded patch to reverse</li><li>Super-skinny fit</li><li>Cut very closely from hips to hem</li>,Eclipse
29,https://www.asos.com/spanx-maternity/spanx-mama-ankle-grazer-jean-ish-leggings/prd/12936065?clr=white&colourWayId=16458655&SearchQuery=&cid=3630,Cheap Monday,Spanx Mama ankle grazer jean-ish leggings,SGD$172.71,"<li><a href=""https://www.asos.com/women/jeans/jeggings/cat/?cid=19057""><strong>Jeggings</strong></a> by Spanx Maternity<ul>    <li><span style=""background-color: initial;"">It's all in the jeans</span></li><li><span style=""background-color: initial;"">Over-the-bump waistband</span></li><li><span style=""background-color: initial;"">Two back pockets</span></li><li>Skinny fit</li><li>Cut very closely from hips to hem</li></ul></li>",White
30,https://www.asos.com/asos-maternity/asos-design-maternity-pull-on-jegging-in-smokey-blue-wash-with-under-the-bump-waistband/prd/12450277?clr=smokey-blue&colourWayId=16434599&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Maternity pull on jegging in smokey blue wash with under the bump waistband,SGD$32.38,"    <li>Part of our responsible edit</li>    <li>Pull-on style</li><li>Low rise&nbsp;</li>    <li>Stretchy, under-the-bump waistband</li>    <li>Regular fit</li>    <li>Designed to fit you from bump to baby</li>",Smokey blue
31,https://www.asos.com/asos-white/asos-white-carrot-leg-jean/prd/12627975?clr=blue&colourWayId=16520523&SearchQuery=&cid=3630,ASOS WHITE,ASOS WHITE carrot leg jean,SGD$89.96,"    <li><span style=""background-color: initial;"">It's all in the jeans</span></li><li>High rise</li><li>Belt loops</li><li>Concealed fly&nbsp;</li><li>Five pockets</li><li>Carrot fit&nbsp;</li><li>Cut with a lowered crotch and tapered from the knee to the ankle</li>",Blue
32,https://www.asos.com/carhartt-wip/carhartt-wip-pierce-cargo-jeans-in-midwash-blue/prd/13106928?clr=blue&colourWayId=16456320&SearchQuery=&cid=3630,Carhartt WIP,Carhartt WIP pierce cargo jeans in midwash blue,SGD$152.92,    <li>It's all in the jeans</li><li>Mid-rise waist</li><li>Belt loops</li><li>Zip fly</li><li>Side pockets and back pockets</li><li>Multiple cargo pockets</li><li>Carhartt logo patch to reverse</li><li>Cut with a straight leg</li><li>Regular fit</li><li>Just select your usual size&nbsp;</li>,Blue
33,https://www.asos.com/sass-bide/sass-bide-wanderer-jeans/prd/13232521?clr=vinid&colourWayId=16450659&SearchQuery=&cid=3630,Sass & Bide,Sass & Bide Wanderer jeans,SGD$215.89,"    <li>For today, tomorrow and every day after</li><li><span style=""background-color: initial;"">High rise</span></li><li><span style=""background-color: initial;"">Concealed fly with button fastening</span></li>    <li>Functional pockets</li><li>Relaxed boyfriend fit</li><li>That slouchy, baggy feel</li>",Vinid
34,https://www.asos.com/river-island/river-island-hailey-saddle-jeans-in-mid-wash/prd/12987833?clr=mid-auth&colourWayId=16436868&SearchQuery=&cid=3630,River Island,River Island Hailey saddle jeans in mid wash,SGD$75.56,"    <li>For today, tomorrow and every day after</li><li>Mid-blue wash&nbsp;</li><li>Regular rise</li><li>Buckle detail</li><li>Concealed fly</li><li>Functional pockets</li><li>Skinny fit&nbsp;</li><li>Cut very closely from hips to hem</li>",Mid auth
35,https://www.asos.com/asos-design/asos-design-farleigh-high-waist-slim-mom-jeans-in-cyan-blue/prd/12852431?clr=ice-blue&colourWayId=16523463&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Farleigh high waist slim mom jeans in cyan blue,SGD$62.97,"    <li>Non-stretch/firm stretch/ Stretch/super stretch denim</li>    <li>High rise</li><li>Belt loops</li>    <li>Zip fly</li>    <li>Five pockets</li><li>Slim fit</li><li>A close cut, regular on the waist</li>",Ice blue
36,https://www.asos.com/asos-white/asos-white-washed-black-straight-leg-jean/prd/12627922?clr=black&colourWayId=16519960&SearchQuery=&cid=3630,ASOS WHITE,ASOS WHITE washed black straight leg jean,SGD$89.96,    <li>They're long-term relationship material</li><li>High-rise waist</li><li>Belt loops</li><li>Zip fly</li>    <li>Five pockets</li><li>Cut with a straight leg</li><li>Regular fit</li><li>Just select your usual size&nbsp;</li>,Black
37,https://www.asos.com/selected/selected-femme-wide-leg-cropped-jeans/prd/12398206?clr=blue&colourWayId=16404630&SearchQuery=&cid=3630,Selected,Selected Femme wide leg cropped jeans,SGD$125.94,"    <li>For today, tomorrow and every day after</li><li>High rise</li>    <li>Concealed fly with button fastening</li>    <li>Functional pockets</li>    <li>Cropped length</li><li>Wide leg</li><li>Fitted at the top, flowing at the bottom</li>",Blue
38,https://www.asos.com/we-the-free-by-free-people/we-the-free-by-free-people-layla-flared-jeans/prd/13597438?clr=blue&colourWayId=16550323&SearchQuery=&cid=3630,Free People,We The Free by Free People Layla flared jeans,SGD$230.28,"    <li><span style=""background-color: initial;"">For your daytime thing&nbsp;</span></li><li><span style=""background-color: initial;"">Mid rise</span></li><li><span style=""background-color: initial;"">Double-button fastening&nbsp;</span></li><li>Concealed fly</li><li>Zip pockets&nbsp;</li><li>Flared shape</li><li>Cut with a skinny leg that flares at the knee</li>",Blue
39,https://www.asos.com/pimkie/pimkie-4-buttons-skinny-jeans-in-black/prd/13226851?clr=black&colourWayId=16454174&SearchQuery=&cid=3630,Pimkie,Pimkie 4 buttons skinny jeans in black,SGD$39.56,    <li>Add them to your everyday line-up</li><li>Black wash</li><li>High rise</li><li>Button fastening</li><li>Functional pockets</li><li>Skinny fit</li><li>Cut very closely from hips to hem</li>,Black
40,https://www.asos.com/one-above-another/one-above-another-high-waist-ultra-baggy-mom-jeans-in-vintage-wash-denim/prd/12777080?clr=vintage-light-wash&colourWayId=16452048&SearchQuery=&cid=3630,One Above Another,One Above Another high waist ultra baggy mom jeans in vintage wash denim,SGD$71.96,    <li>For your daytime thing&nbsp;</li><li>High-rise waist</li>    <li>Concealed fly</li>    <li>Functional pockets</li><li>Extreme rips</li><li>Oversized fit</li>    <li>Think baggy and casual</li><li>Exclusive to ASOS</li>,Vintage light wash
41,https://www.asos.com/river-island-petite/river-island-petite-molly-skinny-jeans-in-washed-black/prd/13075172?clr=wash-black&colourWayId=16528644&SearchQuery=&cid=3630,River Island,River Island Petite Molly skinny jeans in washed black,SGD$80.96,"    <li>Jeans and a nice top' kinda mood</li><li>Med-rise waist</li><li>Concealed fly</li><li>Functional pockets</li><li>Skinny fit</li><li>Tight cut, regular on the waist</li>",Wash black
42,https://www.asos.com/new-look-tall/new-look-tall-ripped-chicago-mom-jeans-in-blue/prd/12575490?clr=blue&colourWayId=16429767&SearchQuery=&cid=3630,New Look Tall,New Look Tall ripped chicago mom jeans in blue,SGD$52.16,<li>Add them to your everyday line-up</li><li>Ripped detail</li><li>High-rise waist</li><li>Concealed fly with button fastening</li><li>Slim fit</li><li>A narrow cut from hips to hem</li>,Blue
43,https://www.asos.com/asos-petite/asos-design-petite-high-rise-stretch-slim-straight-leg-jeans-in-black/prd/13427902?clr=black&colourWayId=16484263&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Petite High rise stretch 'slim' straight leg jeans in black,SGD$57.57,"    <li>Part of our responsible edit</li><li>High-rise waist</li><li>Concealed fly</li><li>Belt loops</li><li>Functional pockets</li><li>Straight leg</li><li>Slim fit</li><li>Close cut, regular on the waist</li>",Black
44,https://www.asos.com/asos-curve/asos-design-curve-sculpt-me-high-waisted-premium-jeans-in-flat-blue/prd/9732966?clr=richmond&colourWayId=15065866&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Curve 'Sculpt me' high waisted premium jeans in flat blue,SGD$62.97,    <li>They've already got your attention</li><li>High rise</li><li>Just like your standards</li><li>Concealed fly</li><li>Functional pockets</li><li>Skinny fit&nbsp;</li><li>A tight cut for a sleek shape</li>,Richmond
45,https://www.asos.com/asos-tall/asos-design-tall-sculpt-me-high-waisted-premium-jeans-in-clean-black/prd/10264367?clr=clean-blk&colourWayId=15106387&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Tall 'Sculpt me' high waisted premium jeans in clean black,SGD$62.97,    <li>A go-to pair</li><li>High-rise waist</li><li>Concealed fly</li><li>Moulds the body</li><li>Functional pockets</li><li>Super-skinny fit&nbsp;</li><li>The tightest cut for a spray-on look</li>,Clean blk
46,https://www.asos.com/miss-selfridge/miss-selfridge-mom-jeans-in-mid-wash/prd/13536599?clr=blue&colourWayId=16483852&SearchQuery=&cid=3630,Miss Selfridge,Miss Selfridge mom jeans in mid wash,SGD$64.77,"    <li><span style=""background-color: initial;"">It's all in the jeans</span></li><li><span style=""background-color: initial;"">High-rise waist</span></li>    <li>Concealed fly</li>    <li>Five pockets</li>    <li>Straight leg</li>    <li>Sits on the ankle</li>    <li>Relaxed fit</li>",Blue
47,https://www.asos.com/missguided/missguided-wide-leg-jeans-with-tortoiseshell-belt-in-white/prd/12282887?clr=white&colourWayId=16385109&SearchQuery=&cid=3630,Missguided,Missguided wide leg jeans with tortoiseshell belt in white,SGD$44.98,"    <li>For today, tomorrow and every day after</li><li>High rise&nbsp;</li>    <li>Belted waist&nbsp;</li>    <li>Functioning pockets</li>    <li>Wide cut</li>    <li>Regular fit</li><li>Just select your usual size</li>",White
48,https://www.asos.com/topshop-maternity/topshop-maternity-joni-underbump-skinny-jeans-in-mid-wash/prd/14051152?clr=blue&colourWayId=16587740&SearchQuery=&cid=3630,Topshop,Topshop Maternity Joni underbump skinny jeans in mid wash,SGD$64.77,"    <li><span style=""background-color: initial;"">A wardrobe staple since forever</span></li><li><span style=""background-color: initial;"">Under-the-bump band</span></li>    <li>Functional pockets</li>    <li><span style=""background-color: initial;"">Cropped length</span></li><li><span style=""background-color: initial;"">Skinny fit</span></li><li><span style=""background-color: initial;"">Designed to fit through all stages of pregnancy</span></li>",Blue
49,https://www.asos.com/asos-design/asos-design-ridley-high-waist-skinny-jeans-with-rips-in-mid-stonewash/prd/12538579?clr=stonewash-blue&colourWayId=16477298&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Ridley high waist skinny jeans with rips in mid stonewash,SGD$50.37,<li>Part of our responsible edit</li><li>High rise&nbsp;</li><li>Concealed fly&nbsp;</li><li>Button fastening</li><li>Side and back pockets</li><li>Ripped-knee details</li><li>Skinny fit</li><li>Cut very closely from hips to hem</li>,Stonewash blue
50,https://www.asos.com/asos-petite/asos-design-petite-farleigh-high-waisted-slim-mom-jeans-in-light-vintage-wash-with-busted-knee-and-rip-repair-detail/prd/10763881?clr=light-stone&colourWayId=16276599&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Petite Farleigh high waisted slim mom jeans in light vintage wash with busted knee and rip & repair detail,SGD$62.97,    <li>Just like your mum’s in the 80s</li><li>Light-blue wash</li>    <li>Nipped in at the waist</li><li>Ripped knee</li>    <li>Slim leg stopping just above the ankle</li>    <li>Extreme high rise</li>    <li>Slim fit</li><li>A narrow cut that sits close to the body</li>,Light stone
51,https://www.asos.com/river-island/river-island-amelie-skinny-jeans-in-mid-wash/prd/11960708?clr=mid-auth&colourWayId=16398006&SearchQuery=&cid=3630,River Island,River Island Amelie skinny jeans in mid wash,SGD$71.96,"    <li>For today, tomorrow and every day after</li><li>Mid-rise waist</li><li>Concealed fly</li>    <li>Functional pockets</li>    <li>Lightly distressed details</li><li>Skinny fit</li><li>Cut closely from hips to hem</li>",Mid auth
52,https://www.asos.com/asos-curve/asos-design-curve-pull-on-jegging-in-clean-black/prd/11111972?clr=clean-black&colourWayId=16323918&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Curve pull on jegging in clean black,missing,    <li>A go-to pair</li><li>High rise</li><li>Stretch waist</li>    <li>Two back pockets</li>    <li>Skinny fit&nbsp;</li><li>A tight cut for a sleek shape</li>,missing
53,https://www.asos.com/mamalicious/mamalicious-maternity-coated-skinny-jeans-with-bump-band-in-burgundy/prd/12997309?clr=burgundy&colourWayId=16471985&SearchQuery=&cid=3630,Mama.Licious,Mamalicious Maternity coated skinny jeans with bump band in burgundy,SGD$89.96,    <li>It's all in the jeans&nbsp;</li><li>Coated finish&nbsp;</li><li>Over-the-bump insert&nbsp;</li>    <li>Concealed fly</li>    <li>Functional pockets</li>    <li>Skinny fit</li>    <li>Designed to fit through all stages of pregnancy</li>,Burgundy
54,https://www.asos.com/asos-design/asos-design-ridley-high-waisted-skinny-jeans-in-clean-black-with-ripped-knees/prd/6554820?clr=black&colourWayId=15419092&SearchQuery=&cid=3630,ultra skinny jeans,ASOS DESIGN Ridley high waisted skinny jeans in clean black with ripped knees,SGD$53.97,"    <li>Super soft high-stretch denim</li>    <li>Stretch added for comfort and fit</li>    <li>Ultra skinny fit through the leg</li>    <li>Contoured bottom lifting back pockets</li>    <li>High rise</li>    <li>Dark wash</li>    <li>Skinny fit – cut closely to the body</li>    <li>Machine wash</li>    <li>66% Cotton, 20% Polyester, 11% Viscose, 3% Elastane</li>    <li>Our model wears a UK 8/W26"" L32"" and is 173cm/5'8"" tall</li>",Black
55,https://www.asos.com/bandia/bandia-maternity-ankle-grazer-skinny-jeans-with-removable-band/prd/11365161?clr=vintage-lightwash&colourWayId=16333425&SearchQuery=&cid=3630,Bandia,Bandia Maternity ankle grazer skinny jeans with removable band,SGD$68.37,    <li>It's all in the jeans</li><li>Removable jersey bump band for extra support and comfort</li><li>Extension tab allows for extra room during pregnancy</li>    <li>Zip fly</li><li>Belt loops</li>    <li>Five pockets</li><li>Skinny fit</li><li>Designed to fit through all stages of pregnancy</li>,Vintage lightwash
56,https://www.asos.com/asos-tall/asos-design-tall-mom-jeans-in-concrete-wash-with-rips/prd/13428471?clr=concrete&colourWayId=16541951&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Tall Mom jeans in concrete wash with rips,SGD$62.97,"    <li><span style=""background-color: initial;"">Part of our responsible edit</span></li><li><span style=""background-color: initial;"">High rise</span></li><li>Belt loops</li>    <li>Five pockets</li>    <li>Ripped knees</li>    <li>Raw-cut hem</li><li>Regular fit</li><li>True to size</li>",Concrete
