,url,brand,title,price,description,colour,material
279,https://www.aforarcade.com/product/women/clothing/pants/mika-straight-cut-chinos-in-navy,A for Arcade,MIKA STRAIGHT CUT CHINOS IN NAVY,$35.00,"Three cheers for this perfect pair of basic chinos, an important essential that every wardrobe ought to have! With <em>Mika</em> you never have to worry about running out of styling choices — this easy-to-wear number is so classic that it goes with literally any top you throw on. From sleek, chic to downright casual, no matter the look you’re going for, this pair of pants is a sure win and deserves a place in your ensemble. Unlined. Zip and button closure in front. Front pockets. Slightly stretchy.",NAVY,Made of Cotton blend
280,https://www.aforarcade.com/product/women/clothing/pants/mika-straight-cut-chinos-in-honey,A for Arcade,MIKA STRAIGHT CUT CHINOS IN HONEY,$35.00,"Three cheers for this perfect pair of basic chinos, an important essential that every wardrobe ought to have! With <em>Mika</em> you never have to worry about running out of styling choices — this easy-to-wear number is so classic that it goes with literally any top you throw on. From sleek, chic to downright casual, no matter the look you’re going for, this pair of pants is a sure win and deserves a place in your ensemble. Unlined. Zip and button closure in front. Front pockets. Slightly stretchy.",HONEY,Made of Cotton blend
281,https://www.aforarcade.com/product/women/clothing/pants/mika-straight-cut-chinos-in-vineyard-green,A for Arcade,MIKA STRAIGHT CUT CHINOS IN VINEYARD GREEN,$35.00,"Three cheers for this perfect pair of basic chinos, an important essential that every wardrobe ought to have! With <em>Mika</em> you never have to worry about running out of styling choices — this easy-to-wear number is so classic that it goes with literally any top you throw on. From sleek, chic to downright casual, no matter the look you’re going for, this pair of pants is a sure win and deserves a place in your ensemble. Unlined. Zip and button closure in front. Front pockets. Slightly stretchy.",VINEYARD GREEN,Made of Cotton blend
282,https://www.aforarcade.com/product/women/clothing/dresses/astrid-floral-swing-dress-in-sage,A for Arcade,ASTRID FLORAL SWING DRESS IN SAGE,$37.00,"If you’re the expressive sort with a penchant for experimenting with bold prints, then <em>Astrid</em> definitely belongs in your closet! A swing dress with tiny bows at the end of each sleeve, this lighthearted, youthful number is made for all sorts of cheery occasions. Make a statement in this dress simply by pairing it with basic pumps or sneakers. Lined. Concealed back zip. Side pockets.",SAGE,Made of Polyester blend 
283,https://www.aforarcade.com/product/women/clothing/dresses/astrid-floral-swing-dress-in-black,A for Arcade,ASTRID FLORAL SWING DRESS IN BLACK,$37.00,"If you’re the expressive sort with a penchant for experimenting with bold prints, then <em>Astrid</em> definitely belongs in your closet! A swing dress with tiny bows at the end of each sleeve, this lighthearted, youthful number is made for all sorts of cheery occasions. Make a statement in this dress simply by pairing it with basic pumps or sneakers. Lined. Concealed back zip. Side pockets.",BLACK,Made of Polyester blend 
284,https://www.aforarcade.com/product/women/clothing/skirts/ava-patch-pocket-skirt-in-dusk-blue,A for Arcade,AVA PATCH POCKET SKIRT IN DUSK BLUE,$35.00,"A little chic and slightly feminine, <em>Ava</em> is the type of skirt you can wear any day of the week. Featuring patch pockets in the front this number also has two slits at each side. And because good things come in pairs, it can be paired with a <span style=""text-decoration: underline;""><span style=""color: #000000; text-decoration: underline;""><a href=""/product/women/clothing/tops/mia-frill-top-in-autumn"">frill top</a></span></span> in the exact same shade if you like your outfits to come in a matching set! Lined. Concealed back zip.<br><br>",DUSK BLUE,Made of Polyester blend 
285,https://www.aforarcade.com/product/women/clothing/skirts/ava-patch-pocket-skirt-in-rouge,A for Arcade,AVA PATCH POCKET SKIRT IN ROUGE,$35.00,"A little chic and slightly feminine, <em>Ava</em> is the type of skirt you can wear any day of the week. Featuring patch pockets in the front this number also has two slits at each side. And because good things come in pairs, it can be paired with a <span style=""text-decoration: underline;""><span style=""color: #000000; text-decoration: underline;""><a href=""/product/women/clothing/tops/mia-frill-top-in-autumn"">frill top</a></span></span> in the exact same shade if you like your outfits to come in a matching set! Lined. Concealed back zip.<br><br>",ROUGE,Made of Polyester blend 
286,https://www.aforarcade.com/product/women/clothing/skirts/ava-patch-pocket-skirt-in-sage,A for Arcade,AVA PATCH POCKET SKIRT IN SAGE,$35.00,"A little chic and slightly feminine, <em>Ava</em> is the type of skirt you can wear any day of the week. Featuring patch pockets in the front this number also has two slits at each side. And because good things come in pairs, it can be paired with a <span style=""text-decoration: underline;""><span style=""color: #000000; text-decoration: underline;""><a href=""/product/women/clothing/tops/mia-frill-top-in-autumn"">frill top</a></span></span> in the exact same shade if you like your outfits to come in a matching set! Lined. Concealed back zip.<br><br>",SAGE,Made of Polyester blend 
287,https://www.aforarcade.com/product/women/clothing/tops/mia-frill-top-in-rouge,A for Arcade,MIA FRILL TOP IN ROUGE,$32.00,"It’s cute, it’s frilly and it’s totally the type of top you can wear over and over without it ever getting old. Featuring a frilled neckline, <em>Mia</em> adds an extra element of fun no matter the outfit. And because good things come in pairs, it can also be worn with a <span style=""text-decoration: underline;""><a href=""/product/women/clothing/skirts/ava-patch-pocket-skirt-in-autumn"">patch pocket skirt</a></span> in the exact same shade if you like your outfits in a matching set! Unlined. Concealed back zip.",ROUGE,Made of Polyester blend 
288,https://www.aforarcade.com/product/women/clothing/tops/mia-frill-top-in-sage,A for Arcade,MIA FRILL TOP IN SAGE,$32.00,"It’s cute, it’s frilly and it’s totally the type of top you can wear over and over without it ever getting old. Featuring a frilled neckline, <em>Mia</em> adds an extra element of fun no matter the outfit. And because good things come in pairs, it can also be worn with a <span style=""text-decoration: underline;""><a href=""/product/women/clothing/skirts/ava-patch-pocket-skirt-in-autumn"">patch pocket skirt</a></span> in the exact same shade if you like your outfits in a matching set! Unlined. Concealed back zip.",SAGE,Made of Polyester blend 
289,https://www.aforarcade.com/product/women/clothing/dresses/arya-polkadot-midi-dress-in-honey,A for Arcade,ARYA POLKADOT MIDI DRESS IN HONEY,$39.00,"Nothing better than a comfy flare dress to get you through the weekend! With<em> Arya</em> you’re spoilt for styling choices, and can pair this number with a boho bag and sandals or go street-chic with a pair of sneakers. It can even double as a work dress on casual Fridays. Lined. Side pockets. Functional buttons down the front.<br><br>",HONEY,Made of Cotton blend 
290,https://www.aforarcade.com/product/women/clothing/tops/beth-button-blouse-in-white,A for Arcade,BETH BUTTON BLOUSE IN WHITE,$34.00,"A lightweight top for vintage lovers,<em> Beth</em> exudes old-school vibes while managing to stay modern. Featuring functional buttons down the front, this number can be worn as an off-shoulder piece as well, and looks best with a cute pair of skorts or a simple pair of jeans. Unlined.&nbsp;Elastic bands at the sleeves.",WHITE,Made of Cotton blend 
