,url,brand,title,price,description,colour
3258,https://www.asos.com/missguided/missguided-co-ord-straight-leg-trouser-in-black/prd/13758663?clr=black&colourWayId=16563748&SearchQuery=&cid=2640,Missguided,Missguided co-ord straight leg trouser in black,missing,"    <li><span style=""background-color: initial;"">Part of a co-ord set</span></li><li><span style=""background-color: initial;"">Top sold separately</span></li><li><span style=""background-color: initial;"">High-rise waist</span></li><li><span style=""background-color: initial;"">Belt loops</span></li>    <li>Concealed fly with button fastening</li>    <li><span style=""background-color: initial;"">Straight-cut leg</span></li>    <li>Regular fit</li><li>Just select your usual size</li>",missing
3259,https://www.asos.com/weekday/weekday-alexis-cuffed-satin-joggers-in-deep-blue/prd/14194364?clr=blue&colourWayId=16598544&SearchQuery=&cid=2640,Weekday,Weekday Alexis cuffed satin joggers in deep blue,missing,<li>Coming soon to your Saved items</li><li>High rise</li><li>Elasticated waist</li><li>Side pockets</li><li>Fitted cuffs&nbsp;</li><li>Regular fit</li><li>True to size</li>,missing
3260,https://www.asos.com/asos-edition/asos-edition-cutaway-blazer-wide-leg-trouser-suit-in-sage/grp/25124?clr=sage-green&colourWayId=0&SearchQuery=&cid=2640,Weekday,ASOS EDITION cutaway blazer & wide leg trouser suit in sage,missing,missing,missing
3261,https://www.asos.com/asos-design/asos-design-wide-leg-cargo-trouser-with-split-side/prd/12967632?clr=tobacco&colourWayId=16525711&SearchQuery=&cid=2640,ASOS DESIGN,ASOS DESIGN wide leg cargo trouser with split side,missing,    <li>An alternative to your denim</li><li>High-rise waist</li><li>Belt loops</li><li>Zip fly</li><li>Wide leg</li><li>Split hem</li><li>Regular fit</li><li>Just select your usual size&nbsp;</li>,missing
3262,https://www.asos.com/native-youth/native-youth-cargo-trousers/prd/11538656?clr=cream&colourWayId=16367985&SearchQuery=&cid=2640,Native Youth,Native Youth cargo trousers,missing,    <li>An alternative to your jeans</li>    <li>High-rise waist</li>    <li>Belt loops<br></li><li>Concealed fly</li><li>Functional pockets</li><li>Regular fit</li><li>Just select your usual size</li>,missing
3263,https://www.asos.com/native-youth/native-youth-cargo-trousers-with-belt/prd/12744990?clr=camel&colourWayId=16521642&SearchQuery=&cid=2640,Native Youth,Native Youth cargo trousers with belt,missing,    <li>Worth making plans for</li><li>Elasticated waistband with belt</li><li>Functional pockets</li><li>Fitted cuffs</li><li>Relaxed fit</li><li>For a slouchy silhouette</li>,missing
3264,https://www.asos.com/river-island/river-island-faux-leather-paperbag-trousers-in-black/prd/13091180?clr=black&colourWayId=16529553&SearchQuery=&cid=2640,River Island,River Island faux leather paperbag trousers in black,missing,"    <li>Introduce them to your friends</li><li>Paper-bag waist</li><li>Belted design</li><li>Functional pockets</li><li>Regular, tapered fit</li><li>A standard cut around the thigh with a narrow shape through the leg</li>",missing
3265,https://www.asos.com/asos-tall/asos-design-tall-tracksuit-sweat-basic-jogger-with-tie-with-contrast-binding/prd/10648421?clr=black&colourWayId=16277992&SearchQuery=&cid=2640,River Island,ASOS DESIGN Tall tracksuit sweat / basic jogger with tie with contrast binding,missing,    <li>Part of our responsible edit&nbsp;</li>    <li>Crew-neck sweatshirt</li><li>Long sleeves</li><li>Contrast side stripes</li>    <li>Ribbed trims&nbsp;</li><li>Matching joggers</li><li>Side slip pockets&nbsp;</li><li>Fitted cuffs&nbsp;</li><li>Regular-fit sweatshirt&nbsp;</li>    <li>Slim-fit joggers&nbsp;</li>,missing
3266,https://www.asos.com/asos-tall/asos-design-tall-pop-slim-suit-trousers-in-teal/prd/13158270?clr=teal&colourWayId=16531818&SearchQuery=&cid=2640,ASOS DESIGN,ASOS DESIGN Tall pop slim suit trousers in teal,missing,"    <li><span style=""background-color: initial;"">Add-to-bag potential: considerable</span></li><li><span style=""background-color: initial;"">High rise</span></li><li><span style=""background-color: initial;"">Side pockets</span></li><li>Slim fit</li><li>A narrow cut from hips to hem</li>",missing
3267,https://www.asos.com/nike-training/nike-training-crossover-leggings-in-black/prd/11207131?clr=black-thunder-grey&colourWayId=16298562&SearchQuery=&cid=2640,Nike,Nike Training Crossover Leggings In Black,missing,"    <li>Level up your activewear</li>    <li>Elasticated, crossover waistband</li><li>High-waist coverage</li><li>Nike Pro branding&nbsp;</li><li>Wrap hem with cut-out detail</li>    <li>Bodycon fit</li><li>A tight cut to the body</li>",missing
