,url,brand,title,price,description,colour
1057,https://www.asos.com/asos-design/asos-design-alicia-halterneck-padded-underwire-body-with-lace-stripe-mesh/prd/13205848?clr=black-beige&colourWayId=16533140&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN Alicia halterneck padded underwire body with lace & stripe mesh,missing,"    <li><span style=""background-color: initial;"">Add-to-bag potential: considerable</span></li><li><span style=""background-color: initial;"">Padded cups</span></li><li><span style=""background-color: initial;"">Underwire support</span></li>    <li>Adjustable straps</li><li>Lace inserts</li>    <li>Thong cut</li>    <li>Press-stud fastening underneath</li>",missing
1058,https://www.asos.com/calvin-klein/calvin-klein-body-unlined-triangle-thong-lingerie-set/grp/19135?clr=white&colourWayId=0&SearchQuery=&cid=6046,ASOS DESIGN,Calvin Klein Body Unlined Triangle & Thong Lingerie Set,missing,missing,missing
1059,https://www.asos.com/missguided/missguided-shirt-and-trouser-pyjama-set-in-red-polka-dot/prd/13586097?clr=multi&colourWayId=16549413&SearchQuery=&cid=6046,Missguided,Missguided shirt and trouser pyjama set in red polka dot,missing,"<li>Bedtime doesn't have to be a total snoozefest</li>    <li>Polka-dot print</li><li>Revere collar</li><li>Button placket</li><li>Long sleeves</li>    <li><span style=""background-color: initial;"">Trouser bottoms</span></li>    <li>Stretch waistband</li><li>Regular fit</li><li>Just select your usual size</li>",missing
1060,https://www.asos.com/prettylittlething/prettylittlething-ribbed-bra-with-slogan-trim-in-blush/prd/13606568?clr=blush&colourWayId=16551023&SearchQuery=&cid=6046,PrettyLittleThing,PrettyLittleThing ribbed bra with slogan trim in blush,missing,"    <li><span style=""background-color: initial;"">Cute and comfortable&nbsp;</span></li><li><span style=""background-color: initial;"">Non-padded cups</span></li>    <li>Slogan trim</li>    <li>Adjustable straps</li>    <li>No clasps or closures</li>",missing
1061,https://www.asos.com/asos-design/asos-design-jaunie-textured-fabric-longline-underwire-bra-and-thong/grp/24928?clr=peach&colourWayId=16415360&SearchQuery=&cid=6046,PrettyLittleThing,ASOS DESIGN Jaunie textured fabric longline underwire bra and thong,missing,missing,missing
1062,https://www.asos.com/wolf-whistle/wolf-whistle-shaping-bodysuit-with-lace-mesh-insert-in-beige/prd/13041371?clr=beige&colourWayId=16527584&SearchQuery=&cid=6046,Wolf & Whistle,Wolf & Whistle shaping bodysuit with lace mesh insert in beige,missing,"<li><span style=""background-color: initial;"">A little something for your lingerie drawer</span></li><li><span style=""background-color: initial;"">Scoop neck</span></li><li><span style=""background-color: initial;"">Adjustable straps</span></li><li><span style=""background-color: initial;"">Lace insert</span></li><li>Designed to shape and smooth the silhouette&nbsp;</li><li>Thong cut</li><li>Bodycon fit</li><li>A tight cut to the body</li><li>Exclusive to ASOS</li>",missing
1063,https://www.asos.com/playful-promises/playful-promises-x-gabi-fresh-mesh-cut-out-high-waist-brief-in-blue/prd/12725510?clr=blue&colourWayId=16521389&SearchQuery=&cid=6046,Playful Promises,Playful Promises X Gabi Fresh mesh cut out high waist brief in blue,missing,    <li>Collaboration with Gabi Fresh</li><li>High-rise waist</li><li>Cut-out detail</li><li>Brief cut</li><li>For full coverage</li>,missing
1064,https://www.asos.com/dkny/dkny-long-sleeve-pullover-in-grey/prd/11815796?clr=grey&colourWayId=16472429&SearchQuery=&cid=6046,DKNY,DKNY long sleeve pullover in grey,missing,"    <li><span style=""background-color: initial;"">You're invited to this PJ party</span></li><li><span style=""background-color: initial;"">Colour-block design</span></li><li><span style=""background-color: initial;"">Crew neck</span></li>    <li>Raglan sleeves</li><li>Regular fit</li><li>Just select your usual size</li>",missing
1065,https://www.asos.com/ann-summers/ann-summers-sensual-siren-velvet-applique-thong-in-red/prd/12456882?clr=red&colourWayId=16478463&SearchQuery=&cid=6046,Ann Summers,Ann Summers Sensual Siren velvet applique thong in red,missing,    <li>A little something for your lingerie drawer</li>    <li>Low-rise waist</li>    <li>Velvet applique design</li>    <li>Thong cut</li>,missing
1066,https://www.asos.com/gilly-hicks/gilly-hicks-extreme-longline-core-lace-bralet/prd/12996627?clr=white&colourWayId=16439318&SearchQuery=&cid=6046,Gilly Hicks,Gilly Hicks extreme longline core lace bralet,missing,"    <li><span style=""background-color: initial;"">A little something for your lingerie drawer</span></li><li>Lined cups</li><li>Adjustable straps</li><li>Cut longer than standard length</li><li>No clasps or fastenings</li><li>Slips on over your head</li>",missing
1067,https://www.asos.com/asos-tall/asos-design-tall-abstract-animal-shirt-trouser-pyjama-set-in-100-modal/prd/13161953?clr=multi&colourWayId=16531585&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN Tall abstract animal shirt & trouser pyjama set in 100% modal,missing,    <li>For cosy nights and lazy days</li>    <li>V-neck</li>    <li>Long sleeves</li><li>Animal print&nbsp;</li>    <li>Trouser bottoms</li>    <li>Drawstring waist </li><li>Regular fit</li><li>Just select your usual size</li>,missing
1068,https://www.asos.com/other-stories/other-stories-underwire-bra-in-black/prd/13542377?clr=black&colourWayId=16545360&SearchQuery=&cid=6046,& Other Stories,& Other Stories underwire bra in black,missing,    <li>File under: goes with everything</li><li>Plain design</li><li>Underwired</li>    <li>Adjustable straps</li>    <li>Hook-and-eye closure</li>,missing
1069,https://www.asos.com/calvin-klein/calvin-klein-plus-bold-1981-unlined-bralette-in-black/prd/13063809?clr=black&colourWayId=16469183&SearchQuery=&cid=6046,Calvin Klein,Calvin Klein Plus Bold 1981 unlined Bralette in black,missing,"    <li><span style=""background-color: initial;"">A little something for your underwear drawer</span></li><li><span style=""background-color: initial;"">Non-padded cups</span></li>    <li>Underband support</li>    <li><span style=""background-color: initial;"">Branded trims&nbsp;</span></li><li><span style=""background-color: initial;"">Stretch fixed straps&nbsp;</span></li><li>Pull-on style&nbsp;</li>",missing
1070,https://www.asos.com/neva-nude/nipztix-by-neva-nude-vinyl-x-nipple-covers/prd/11827840?clr=black-vinyl&colourWayId=16343429&SearchQuery=&cid=6046,Calvin Klein,Nipztix By Neva Nude vinyl X nipple covers,missing,"    <li>For that backless, strapless or plunge-neck dress you've got</li><li>Adhesive backing</li><li>Stick-on style&nbsp;</li><li>Vinyl design</li>",missing
1071,https://www.asos.com/asos-curve/asos-design-curve-3-pack-deep-lace-thong/prd/9981433?clr=multi&colourWayId=15084902&SearchQuery=&cid=6046,ASOS DESIGN,ASOS DESIGN Curve 3 pack deep lace thong,missing,"    <li>One in each colour, please</li><li>Pack of three</li><li>High rise&nbsp;</li><li>Deep waistband</li><li>Thong cut</li>",missing
