,url,brand,title,price,description,colour
784,https://www.asos.com/asos-petite/asos-design-petite-tapered-leg-boyfriend-jeans-with-curve-seam-in-mid-vintage-wash-with-webbing-belt/prd/12450269?clr=mid-vintage-blue&colourWayId=16447003&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Petite tapered leg boyfriend jeans with curve seam in mid vintage wash with webbing belt,missing,"    <li>Part of our responsible edit</li><li>High rise</li><li>Webbed belt</li>    <li>Concelaed fly</li>    <li><span style=""background-color: initial;"">Side pockets</span></li><li><span style=""background-color: initial;"">Roll-up hem</span></li><li>Regular, tapered fit</li><li>A standard cut around the thigh with a narrow shape through the leg</li>",missing
785,https://www.asos.com/dr-denim/dr-denim-tall-plenty-mid-rise-skinny-jean/prd/13301879?clr=black&colourWayId=16468689&SearchQuery=&cid=3630,Dr Denim,Dr Denim Tall Plenty mid rise skinny jean,missing,"    <li><span style=""background-color: initial;"">It's all in the jeans</span></li><li><span style=""background-color: initial;"">Mid rise</span></li>    <li>Concealed fly</li>    <li>Five pockets</li>    <li><span style=""background-color: initial;"">Skinny fit</span></li><li>Cut very closely from hips to hem</li>",missing
786,https://www.asos.com/oasis/oasis-jade-skinny-jeans/prd/9508432?clr=black&colourWayId=15047897&SearchQuery=&cid=3630,Oasis,Oasis Jade Skinny Jeans,missing,    <li>Black wash</li><li>Goes with everything</li><li>Mid-rise waist</li>    <li>Zip fly</li><li>Belt loops</li><li>Four-pocket design</li>    <li>Skinny fit&nbsp;</li><li>Cut closely to the body</li>,missing
787,https://www.asos.com/topshop-maternity/topshop-maternity-joni-overbump-skinny-jeans-in-mid-wash/prd/14048709?clr=blue&colourWayId=16587577&SearchQuery=&cid=3630,Topshop,Topshop Maternity Joni overbump skinny jeans in mid wash,missing,"    <li><span style=""background-color: initial;"">For today, tomorrow and every day after</span></li><li><span style=""background-color: initial;"">Mid wash</span></li>    <li>Over-the-bump waistband</li>    <li><span style=""background-color: initial;"">Cropped length</span></li><li><span style=""background-color: initial;"">Skinny fit</span></li><li>Designed to fit through all stages of pregnancy</li>",missing
788,https://www.asos.com/freddy/freddy-wrup-shaping-effect-mid-rise-snug-stretch-push-up-jegging/prd/9127676?clr=navy&colourWayId=15268045&SearchQuery=&cid=3630,Freddy WR.UP,Freddy WR.UP Shaping Effect Mid Rise Snug Stretch Push Up Jegging,missing,    <li>They've already got your attention</li><li>&nbsp;Mid rise</li><li>Sits just above the hips</li><li>Silicone waistband for a secure fit&nbsp;</li><li>Zip fly</li><li>Curved seams to rear for a shaping effect&nbsp;</li><li>Skinny fit</li><li>A tight cut for a sleek shape</li>,missing
789,https://www.asos.com/asos-maternity/asos-design-maternity-tall-ridley-high-waisted-skinny-jeans-in-clean-black-with-under-the-bump-waistband/prd/8109312?clr=black&colourWayId=15385241&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN Maternity Tall Ridley high waisted skinny jeans in clean black with under the bump waistband,missing,<li>It's all in the jeans</li><li>Pull-on style&nbsp;</li><li>Under-the-bump waistband</li><li>Skinny fit – cut closely to the body</li><li>Designed to fit through all stages of pregnancy</li>,missing
790,https://www.asos.com/missguided/missguided-vice-high-waisted-super-stretch-skinny-jean-in-navy/prd/6907157?clr=indigo&colourWayId=15468562&SearchQuery=&cid=3630,Missguided,Missguided vice high waisted super stretch skinny jean in navy,missing,    <li>A wardrobe staple&nbsp;</li>    <li>High-rise waistband</li>    <li>Concealed fly</li>    <li>Back pockets</li>    <li>Skinny fit&nbsp;</li><li>Cut closely to the body</li>,missing
791,https://www.asos.com/topshop/topshop-jamie-skinny-jeans-in-black-cord/prd/13496721?clr=black&colourWayId=16473696&SearchQuery=&cid=3630,Topshop,Topshop Jamie skinny jeans in black cord,missing,    <li>It's all in the jeans</li><li>High-rise waist</li><li>Belt loops</li><li>Zip fly</li><li>Five pockets</li><li>Ankle-grazer style</li><li>Skinny fit</li><li>Cut very closely from hips to hem</li>,missing
792,https://www.asos.com/asos-design/asos-design-lisbon-mid-rise-skinny-jeans-in-clean-black-in-ankle-grazer-length/prd/7668261?clr=black&colourWayId=15325112&SearchQuery=&cid=3630,skinny jeans,ASOS DESIGN Lisbon mid rise skinny jeans in clean black in ankle grazer length,missing,    <li>A go-to pair</li><li>Mid-weight design</li><li>Mid-rise waist</li>    <li>Five-pocket styling</li>    <li>Streamlined fit to the leg opening</li>    <li>Skinny fit&nbsp;</li><li>Cut closely to the body</li>,missing
793,https://www.asos.com/asos-design/asos-design-ridley-high-waisted-skinny-jeans-in-dark-blue-with-red-contrast-stitching/prd/9829842?clr=dark-blue&colourWayId=15073011&SearchQuery=&cid=3630,ultra skinny jeans,ASOS DESIGN Ridley high waisted skinny jeans in dark blue with red contrast stitching,missing,    <li>A go-to pair</li><li>Dark blue wash</li><li>Contrast stitching</li><li>It's all in the details</li>    <li>Stretch added for comfort and fit</li>    <li>Ultra skinny fit through the leg</li>    <li>Contoured bottom lifting back pockets</li>    <li>High rise</li>    <li>Skinny fit</li><li>Cut closely to the body</li>,missing
794,https://www.asos.com/asos-design/asos-design-tapered-leg-boyfriend-jeans-with-curve-seam-in-mid-vintage-wash-with-webbing-belt/prd/12450275?clr=mid-vintage-wash&colourWayId=16447486&SearchQuery=&cid=3630,ASOS DESIGN,ASOS DESIGN tapered leg boyfriend jeans with curve seam in mid vintage wash with webbing belt,missing,"    <li>Part of our responsible edit&nbsp;</li><li>Mid-rise waist</li><li>Mid-wash finish</li><li>Concealed fly</li><li>Mesh belt</li><li>Functional pockets</li><li>Curved seams</li><li>Tapered leg</li><li>Relaxed boyfriend fit</li><li>That slouchy, baggy feel</li>",missing
795,https://www.asos.com/urban-bliss/urban-bliss-high-waist-skinny-jeans-with-belt/prd/13577967?clr=acid-blue&colourWayId=16548640&SearchQuery=&cid=3630,Urban Bliss,Urban Bliss high waist skinny jeans with belt,missing,"    <li><span style=""background-color: initial;"">For today, tomorrow and every day after</span></li><li><span style=""background-color: initial;"">High rise</span></li><li>Belt loops</li><li>Belted waist</li><li>Concealed fly</li><li>Skinny fit</li><li>Cut very closely from hips to hem</li><li>Exclusive to ASOS</li>",missing
796,https://www.asos.com/dr-denim/dr-denim-erin-skinny-high-rise-ankle-grazer-jean-with-contrast-stitching/prd/13849801?clr=contrast-black&colourWayId=16571221&SearchQuery=&cid=3630,Dr Denim,Dr Denim erin skinny high rise ankle grazer jean with contrast stitching,missing,"<li>Jeans and a nice top' kinda mood</li><li>High rise</li><li>Concealed fly with button fastening</li><li>Functional pockets</li><li>Contrast stitching</li><li>Sits on the ankle</li><li>Skinny fit</li><li>Tight cut, regular on the waist</li>",missing
797,https://www.asos.com/river-island-petite/river-island-petite-skinny-jeans-with-rips-in-grey/prd/13001087?clr=grey&colourWayId=16467257&SearchQuery=&cid=3630,River Island,River Island Petite skinny jeans with rips in grey,missing,    <li>It's all in the jeans</li><li>Mid-rise waist</li><li>Concealed fly</li><li>Distressed details</li><li>Functional pockets</li><li>Skinny fit</li><li>Cut very closely from hips to hem</li>,missing
798,https://www.asos.com/river-island-plus/river-island-plus-jonas-denim-jogger-jeans-in-mid-wash/prd/12729920?clr=mid-auth&colourWayId=16443437&SearchQuery=&cid=3630,River Island,River Island Plus Jonas denim jogger jeans in mid wash,missing,"    <li><span style=""background-color: initial;"">Add them to your everyday line-up</span></li><li><span style=""background-color: initial;"">High rise</span></li><li>Side pockets</li><li>Contrast stitching&nbsp;</li><li>Fitted cuffs&nbsp;</li><li>Elasticated back</li><li>Regular fit&nbsp;</li><li>Just select your usual size</li>",missing
799,https://www.asos.com/noisy-may/noisy-may-high-waist-skinny-jean-in-blue/prd/10073913?clr=medium-blue&colourWayId=15092752&SearchQuery=&cid=3630,Noisy May,Noisy May high waist skinny jean in blue,missing,    <li>It's all in the jeans&nbsp;</li><li>High-rise waist</li><li>Concealed fly</li><li>Two back pockets</li><li>Skinny fit</li><li>Cut closely from hips to hem</li>,missing
800,https://www.asos.com/new-look-tall/new-look-tall-highwaisted-jegging-in-black/prd/7490951?clr=black&colourWayId=15299265&SearchQuery=&cid=3630,Noisy May,New Look Tall highwaisted jegging in black,missing,    <li>Wear them again and again</li><li>Clean-black wash</li>    <li>High rise&nbsp;</li>    <li>Concealed fly</li>    <li>Functional back pockets</li><li>Super-skinny fit&nbsp;</li><li>The tightest cut for a spray-on look</li>,missing
801,https://www.asos.com/asos-design/asos-design-rivington-high-waisted-jeggings-with-frayed-knee-rip-detail-in-mid-stone-blue-wash/prd/9840733?clr=mid-stone-wash&colourWayId=15073917&SearchQuery=&cid=3630,jeggings,ASOS DESIGN Rivington high waisted jeggings with frayed knee rip detail in mid stone blue wash,missing,    <li>A go-to pair&nbsp;</li><li>Mid-stone-wash blue&nbsp;</li>    <li>Super-high rise</li><li>Just like your standards&nbsp;</li><li>Twin knee rips&nbsp;</li><li>For that worn-in vibe&nbsp;</li><li>Super-skinny fit&nbsp;</li><li>The tightest fit for a spray-on look</li>,missing
802,https://www.asos.com/levis-plus/levis-plus-310-shaping-skinny-jeans/prd/12782606?clr=ivy-league&colourWayId=16420068&SearchQuery=&cid=3630,Levi's,Levi's Plus 310 shaping skinny jeans,missing,"    <li><span style=""background-color: initial;"">For today, tomorrow and every day after</span></li><li><span style=""background-color: initial;"">Regular rise&nbsp;</span></li>    <li>Zip fly</li><li>Belt loops</li>    <li>Functioning pockets</li>    <li>Skinny cut</li>    <li><span style=""background-color: initial;"">Regular fit</span></li><li>Just select your usual size</li>",missing
803,https://www.asos.com/noisy-may-petite/noisy-may-petite-ankle-grazer-mom-jean-in-blue/prd/11925464?clr=med-blue&colourWayId=16361871&SearchQuery=&cid=3630,Noisy May ,Noisy May Petite ankle grazer mom jean in blue,missing,"    <li>For today, tomorrow and every day after</li>    <li>High-rise waist</li>    <li>Concealed fly</li>    <li>Functional pockets</li>    <li>Slim tapered leg</li>    <li>Sits on the ankle</li>    <li>Relaxed fit</li><li>For a slouchy silhouette</li>",missing
